dataset_id,name,sector,scope,recommendation,relevance,audit_status,rows,last_update,last_update_days,update_freq,n_columns,n_meaningful_columns,columns_all,join_keys_found,join_key_classes,join_key_columns,sample_join_density,source_refs,origin_refs,signal_refs,probe_notes,url
s87b-tjcc,Estadísticas Solicitudes Restitución Discriminadas Municipios,Agriculture,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-20,4,,6,6,departamentodelpredio|municipiodelpredio|codigodanemunicipiopredio|numerodesolicitudes|numerodepredios|numpersonas,1,divipola,divipola:codigodanemunicipiopredio,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on land restitution requests by municipality can provide valuable context for understanding land ownership and potential disputes, which can indirectly inform investigations into procurem; llm_tier=context_enrichment; llm_reasoning=This dataset on land restitution requests by municipality can provide valuable context for understanding land ownership and potential disputes, which can indirectly inform investigations into procurem",https://www.datos.gov.co/d/s87b-tjcc
s97v-q3tx,Superservicios - Inf. Comercial Usuarios NO Regulados,National Planning,colombia_open_data_audit,manual_review,review,valid,-1,2023-09-05,962,,37,37,nit|car_t1556_codigodane|ubicacion|car_t1556_conexionred|idfactura|fchexpedicion|fchiniperiodo|car_t1556_diasfacturados|sectorconsumo|car_t1556_procedenciagas|car_t1556_suministro|car_t1556_podercalbruto|factsuministro|car_t1556_serviciosumin|car_t1556_transporte|factdemandaval|factdemandacap|car_t1556_mercadotransp|car_t1556_serviciotransp|car_t1556_volumenm3|factcargofijo|factcargovble|car_t1556_vlrrefacturam3|vlrrefactura|vlrcontrib|otros|vlrtotalfactura|car_t1556_codtramoent|car_t1556_codtramosal|info_pre_util|identificador_empresa|are_esp_nombre|car_carg_ano|car_carg_periodo|dane_nom_dpto|dane_nom_mpio|dane_nom_poblad,3,divipola|entity|nit,divipola:car_t1556_codigodane|entity:identificador_empresa|nit:nit,,,appendix|audit_json,,,https://www.datos.gov.co/d/s97v-q3tx
sasi-u68b,Entidades Acreditadas Octubre 2023,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2023-10-11,926,,26,26,nombre_de_la_entidad|numero_nit|sigla_de_la_entidad|estado_actual_de_la_entidad|fecha_cambio_de_estado|tipo_de_entidad|direcci_n_de_la_entidad|departamento_de_la_entidad|municipio_de_la_entidad|tel_fono_de_la_entidad|extension|url_de_la_entidad|actuaci_n_de_la_entidad|tipo_de_educacion_de_la|primer_nombre_representante|segundo_nombre_representante|primer_apellido_representante|segundo_apellido_representante|n_mero_c_dula_representante|correo_electronico_entidad|correo_electronico|numero_de_la_resolucion|fecha_de_inicio_de_la|a_os_de_la_resoluci_n|motivo_de_la_solicitud|modalidad_de_la_solicitud,1,nit,nit:numero_nit|nit:n_mero_c_dula_representante,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset lists accredited entities, which can be used to enrich procurement and financial data by verifying the legitimacy and type of organizations involved in public contracts.; llm_tier=context_enrichment; llm_reasoning=This dataset lists accredited entities, which can be used to enrich procurement and financial data by verifying the legitimacy and type of organizations involved in public contracts.",https://www.datos.gov.co/d/sasi-u68b
sbwg-7ju4,Temperatura Ambiente del Aire,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides environmental data which is unlikely to directly reveal corruption in public procurement or governance. However, it could be used to enrich other datasets by providing contextual; llm_tier=context_enrichment; llm_reasoning=This dataset provides environmental data which is unlikely to directly reveal corruption in public procurement or governance. However, it could be used to enrich other datasets by providing contextual",https://www.datos.gov.co/d/sbwg-7ju4
sgfv-3yp8,Velocidad del Viento,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can serve as valuable contextual information. It could be used to verify the feasibility or environmental impact of projects; llm_tier=context_enrichment; llm_reasoning=This dataset, while not directly containing procurement or financial data, can serve as valuable contextual information. It could be used to verify the feasibility or environmental impact of projects ",https://www.datos.gov.co/d/sgfv-3yp8
sk9s-yxmi,Afiliados al sistema general de pensiones de Colombia,Labor,colombia_open_data_audit,drop,low,valid,-1,2026-04-04,20,,6,6,entidad_administradora|cotizantes|no_cotizantes|activos|inactivos|total,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on pension system affiliates, which can indirectly inform about labor market dynamics and potential irregularities in social security contributions, but it's not dire; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on pension system affiliates, which can indirectly inform about labor market dynamics and potential irregularities in social security contributions, but it's not dire",https://www.datos.gov.co/d/sk9s-yxmi
skc9-met7,SECOP II - Compromisos Presupuestales,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-22,2,,14,14,identificador_nico|id_contrato|referencia_contrato|balance_compromiso|balance_vigencia_futura|estado_integraci_n|fecha_interfase|identificador_item|tipo_de_compromiso|c_digo_item|valor_item|fecha_registro_item|estado_integraci_n_item|valor_a_liberar,1,contract,contract:id_contrato|contract:referencia_contrato,,secop_budget_commitments,appendix|audit_json|signal_deps|source_registry,secop_budget_commitments,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks budgetary commitments within public procurement, offering a crucial financial perspective for detecting irregularities in fund allocation and exec; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks budgetary commitments within public procurement, offering a crucial financial perspective for detecting irregularities in fund allocation and exec",https://www.datos.gov.co/d/skc9-met7
sr9n-792w,Entidades  vigiladas por la Superfinanciera,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-23,1,,10,10,tipo_entidad|cod_entidad|razon_social|direccion|ciudad|numeroidentificacion|nombrepublicocargo|representante_legal|emailprincipal|uripaginaweb,2,entity|nit,entity:cod_entidad|nit:numeroidentificacion,,,appendix|audit_json,,"llm_added_columns=1,classes=1; llm_tier=ingest; llm_reasoning=This dataset lists entities supervised by the Superfinanciera, which is crucial for understanding the financial landscape and identifying potential financial irregularities or conflicts of interest wi",https://www.datos.gov.co/d/sr9n-792w
st4x-g6gz,Entidades Acreditadas,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2021-12-13,1593,,13,13,nombre_de_la_organizaci_n|n_mero_nit|tipo_de_organizaci_n|cursos_aprobados|modalidad_aprobada_para_el|resoluci_n|fecha_de_vencimiento_de_la|departamento|municipio|direcci_n|tel_fono|direcci_n_web_de_la_entidad|correo_electr_nico_organizaci,1,nit,nit:n_mero_nit,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit",https://www.datos.gov.co/d/st4x-g6gz
tauh-5jvn,SECOP I - Proponentes,National Planning Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-04-23,1,,10,10,id_proceso|tipo_doc_proponente|num_doc_proponente|digito_verificaci_n_proponente|proponente|calificacion|adjudicado|id_adjudicacion|numero_contrato|fecha_publicacion_del_proceso,3,contract|nit|process,contract:numero_contrato|nit:num_doc_proponente|process:id_proceso|process:id_adjudicacion,,,appendix|audit_json,,,https://www.datos.gov.co/d/tauh-5jvn
thwd-ivmp,Registro Nacional de Turismo - RNT,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2026-03-06,49,,14,14,codigo_rnt|estado_rnt|razon_social_establecimiento|departamento|cod_dpto|municipio|cod_mun|nit|categoria|sub_categoria|habitaciones|camas|num_emp1|ano,2,divipola|nit,divipola:cod_dpto|divipola:cod_mun|nit:nit,,,appendix|audit_json,,,https://www.datos.gov.co/d/thwd-ivmp
tic6-rbue,Estados financieros de entidades solidarias desde 2017 – Actualidad,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-16,8,,7,7,a_o|mes|codigo_entidad|nit|codrenglon|nombre_cuenta|valor_en_pesos,2,entity|nit,entity:codigo_entidad|nit:nit,,,appendix|audit_json,,,https://www.datos.gov.co/d/tic6-rbue
tj5j-bwvg,Registro de activos de información del Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-03-09,46,,8,8,nombre_categ_info|descripcion_contenido|idioma|med_fisico|formato|informaci_n_disponible|informacion_publicada_disponible|med_analogo_digital,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets held by the Ministry of Justice. While not directly containing procurement or financial data, it can provide context about the types of information the minist; llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets held by the Ministry of Justice. While not directly containing procurement or financial data, it can provide context about the types of information the minist",https://www.datos.gov.co/d/tj5j-bwvg
tmmn-mpqc,DNP - caracterización demográfica de beneficiarios,budget,source_registry,keep,enrichment_only,valid,-1,2026-04-22,2,,7,7,bpin|nombreproyecto|cantidad|caracteristicademografica|sector|entidadresponsable|totalbeneficiario,1,bpin,bpin:bpin,,dnp_project_beneficiary_characterization,source_registry,,"llm_tier=ingest_priority; llm_reasoning=This dataset directly links demographic characteristics of beneficiaries to project investment data (BPIN), making it highly relevant for identifying potential irregularities in resource allocation an; llm_tier=ingest_priority; llm_reasoning=This dataset directly links demographic characteristics of beneficiaries to project investment data (BPIN), making it highly relevant for identifying potential irregularities in resource allocation an",https://www.datos.gov.co/d/tmmn-mpqc
tnbg-fy2n,Producción de Bienes Nacionales,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2025-12-12,133,,7,7,radicado|productor_nit|nombrecomercial|nombretecnico|idarancel|fechaaprobacion|fechavencimiento,1,nit,nit:productor_nit,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset appears to relate to the production of national goods, potentially linked to industrial or commercial activities. While not directly procurement or financial data, it could serve as valua; llm_tier=context_enrichment; llm_reasoning=This dataset appears to relate to the production of national goods, potentially linked to industrial or commercial activities. While not directly procurement or financial data, it could serve as valua",https://www.datos.gov.co/d/tnbg-fy2n
tv9x-wfg5,Entidades Acreditadas,Labor Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2021-07-06,1753,,13,13,nombre_de_la_organizaci_n|n_mero_nit|tipo_de_organizaci_n|cursos_aprobados|modalidad_aprobada_para_el|resoluci_n|fecha_de_vencimiento_de_la|departamento|municipio|direcci_n|tel_fono|direcci_n_web_de_la_entidad|correo_electr_nico_organizaci,1,nit,nit:n_mero_nit,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it provides a registry of accredited entities, which can be cross-referenced with procurement and financial data to identify potential conflicts of interest or entit",https://www.datos.gov.co/d/tv9x-wfg5
u37r-hjmu,Resultados únicos Saber Pro,Education,colombia_open_data_audit,drop,low,valid,-1,2023-08-23,975,,57,57,periodo|estu_consecutivo|estu_tipodocumento|estu_pais_reside|estu_cod_reside_depto|estu_depto_reside|estu_cod_reside_mcpio|estu_mcpio_reside|estu_coddane_cole_termino|estu_cod_cole_mcpio_termino|estu_cod_depto_presentacion|inst_cod_institucion|inst_nombre_institucion|inst_caracter_academico|estu_nucleo_pregrado|estu_inst_departamento|estu_inst_codmunicipio|estu_inst_municipio|estu_prgm_academico|estu_prgm_departamento|estu_prgm_codmunicipio|estu_prgm_municipio|estu_nivel_prgm_academico|estu_metodo_prgm|estu_valormatriculauniversidad|estu_depto_presentacion|estu_cod_mcpio_presentacion|estu_mcpio_presentacion|estu_pagomatriculabeca|estu_pagomatriculacredito|estu_horassemanatrabaja|estu_snies_prgmacademico|estu_privado_libertad|estu_nacionalidad|estu_estudiante|estu_genero|estu_cole_termino|estu_pagomatriculapadres|estu_estadoinvestigacion|estu_fechanacimiento|estu_pagomatriculapropio|estu_tipodocumentosb11|fami_educacionpadre|fami_tieneautomovil|fami_tienelavadora|fami_estratovivienda|fami_tienecomputador|fami_tieneinternet|fami_educacionmadre|inst_origen|mod_razona_cuantitat_punt|mod_comuni_escrita_punt|mod_comuni_escrita_desem|mod_ingles_desem|mod_lectura_critica_punt|mod_ingles_punt|mod_competen_ciudada_punt,2,divipola|entity,divipola:estu_cod_reside_depto|divipola:estu_coddane_cole_termino|divipola:estu_cod_depto_presentacion|entity:inst_cod_institucion|divipola:estu_inst_codmunicipio|divipola:estu_prgm_codmunicipio,,,appendix|audit_json,,"llm_added_columns=6,classes=2; llm_tier=skip; llm_reasoning=This dataset contains results from the Saber Pro standardized tests, which are related to educational outcomes and student performance. It does not contain any information relevant to public procureme",https://www.datos.gov.co/d/u37r-hjmu
u4ze-bi7k,DESERCION DE LA FORMACIÓN PROFESIONAL INTEGRAL,Labor Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2024-03-14,771,,15,15,codigo_regional|nombre_regional|codigo_centro|nombre_centro|identificador_unico_ficha|fecha_inicio_ficha|fecha_terminacion_ficha|codigo_programa|version_programa|nombre_programa_formacion|nivel_formacion|modalidad_formacion|total_aprendices_matriculados|desertores_a_o_actual|periodo,1,entity,entity:codigo_regional|entity:codigo_centro,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on vocational training desertion is indirectly relevant. It can help identify potential irregularities in resource allocation or program effectiveness within the labor sector, which might; llm_tier=context_enrichment; llm_reasoning=This dataset on vocational training desertion is indirectly relevant. It can help identify potential irregularities in resource allocation or program effectiveness within the labor sector, which might",https://www.datos.gov.co/d/u4ze-bi7k
u5b4-ae3s,SECOP I - Modificaciones a Adjudicaciones,National Planning Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-04-23,1,,7,7,id_adjudicacion|id_modificacion|fecha_modificacion|campo_modificado|valor_anterior|valor_nuevo|justificacion_cambio,1,process,process:id_adjudicacion,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks modifications to awarded contracts, which are a common area for corruption and fraud. Analyzing changes in contract terms, values, and justificati; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks modifications to awarded contracts, which are a common area for corruption and fraud. Analyzing changes in contract terms, values, and justificati",https://www.datos.gov.co/d/u5b4-ae3s
u8cx-r425,SECOP II - Modificaciones a contratos,contracts,source_registry,keep,enrichment_only,valid,-1,2026-01-21,93,,35,35,fecha_de_carga|fuente_del_registro|identificador|direccion_de_la_operacion|fecha_de_aprobacion|codigo_bpin|a_o_bpin|marca_de_tiempo_cdc|fecha_inicio_contrato|fecha_fin_contrato|version_anterior_del_contrato|archivo_version_anterior|nombre_aplicacion_creacion|codigo_empresa_creadora|fecha_creacion|fecha_inicio_entrega|fecha_fin_entrega|descripcion|dias_extendidos|liquidacion|fecha_inicio_liquidacion|fecha_fin_liquidacion|acta_de_liquidacion|proposito_modificacion|valor_modificacion|metodo_pago|identificador_requerimiento|id_contrato|estado_modificacion|identificador_modificacion|autor_version|codigo_empresa_de_version|fecha_version|numero_version|sustituto_version,2,bpin|contract,bpin:codigo_bpin|contract:id_contrato,,secop_contract_modifications,signal_deps|source_registry,secop_contract_modifications,,https://www.datos.gov.co/d/u8cx-r425
u8du-s7mh,Inventario de activos de información del MEN,Education,colombia_open_data_audit,drop,low,valid,-1,2026-02-17,66,,18,18,nombre_de_la_categor_a_de|descripci_n_del_contenido|idioma|medio_de_conservaci_n_y_o|formato|dependencia|informaci_n_publicada_o|mapa_de_procesos|proceso|tipo_activo|propietario|custodio|descripci_n_de_la_ubicaci_n|confidencialidad|integridad|disponibilidad|cid|valor_activo,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets of the Ministry of Education, which could indirectly provide context for understanding the scope and nature of data managed by the entity, potentially aiding; llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets of the Ministry of Education, which could indirectly provide context for understanding the scope and nature of data managed by the entity, potentially aiding ",https://www.datos.gov.co/d/u8du-s7mh
u8iw-uggt,Índice de Información Clasificada y Reservada de la Superfinanciera,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2024-11-01,539,,15,15,responsable_l_der_del_proceso|series|subseries|tipos_documentales|idioma|medio_de_conservaci_n_y|fecha_de_calificaci_n|clasificada|reservada|fundamento_constitucional|fundamento_jur_dico_de_la|fecha_de_generaci_n|excepci_n_total|excepci_n_parcial|plazo_de_certificaci_n,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on classified and reserved information within the financial sector, which can be indirectly relevant for corruption detection by understanding what information is bei; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on classified and reserved information within the financial sector, which can be indirectly relevant for corruption detection by understanding what information is bei",https://www.datos.gov.co/d/u8iw-uggt
u99c-7mfm,SECOP II - Suspensiones de Contratos,National Planning Sector Roadmap,colombia_open_data_audit,keep,already_used,valid,-1,2026-04-23,1,,7,7,id_contrato|tipo|fecha_de_creacion|fecha_de_aprobacion|proposito_de_la_modificacion|fecha_de_inicio_del_contrato|fecha_de_fin_del_contrato,1,contract,contract:id_contrato,,secop_contract_suspensions,appendix|audit_json|signal_deps|source_registry,secop_contract_suspensions,"llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks contract suspensions, which can be a strong indicator of issues in contract execution, potential disputes, or even deliberate delays that could ma; llm_tier=ingest_priority; llm_reasoning=This dataset is highly relevant as it directly tracks contract suspensions, which can be a strong indicator of issues in contract execution, potential disputes, or even deliberate delays that could ma",https://www.datos.gov.co/d/u99c-7mfm
uawh-cjvi,Fondo de Pensiones Obligatorias y Cesantías C.P L.P,Finance and Public Credit Sector Roadmap,colombia_open_data_audit,manual_review,review,valid,-1,2026-04-23,1,,6,6,fecha|codigo_entidad|nombre_entidad|codigo_patrimonio|nombre_fondo|valor_unidad,1,entity,entity:codigo_entidad|entity:codigo_patrimonio,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides financial data on pension funds, which can be indirectly relevant for detecting corruption by enriching financial transaction analysis and identifying potential conflicts of inte; llm_tier=context_enrichment; llm_reasoning=This dataset provides financial data on pension funds, which can be indirectly relevant for detecting corruption by enriching financial transaction analysis and identifying potential conflicts of inte",https://www.datos.gov.co/d/uawh-cjvi
uds4-jdij,DNP-plandesarrollo,National Planning,colombia_open_data_audit,manual_review,review,valid,-1,2025-12-12,133,,10,10,tipoplandesarrollo|nombreplandesarrollo|nombreindicador|unidadmedida|metatotal|nivelplandesarrollo|descripcionnivelplandesarrollo|meta|lineabase|valorlineabase,0,,,,,appendix|audit_json,,"llm_tier=ingest_priority; llm_reasoning=This dataset contains national development plan data, including indicators, targets, and baselines, which is crucial for tracking public investment and identifying potential deviations or misallocatio; llm_tier=ingest_priority; llm_reasoning=This dataset contains national development plan data, including indicators, targets, and baselines, which is crucial for tracking public investment and identifying potential deviations or misallocatio",https://www.datos.gov.co/d/uds4-jdij
udsq-ti2d,Inventario y Clasificación de Activos de Información - INVEMAR,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2025-02-26,422,,38,35,macroproceso|proceso|codigo_sistema_de_gestion|identificador|tipo_de_activo|oficina|serie_documental|subserie_documental|nombre_del_activo|descripcion_del_activo|nombre_responsable_produccion|fecha_de_generacion|nombre_responsable_informacion|fecha_ingreso_del_activo|soporte_de_registro|medio_de_conservacion|formato|idioma|confidencialidad|c|integridad|i|disponibilidad|d|criticidad_del_activo|informacion_publicada|lugar_de_consulta_ubicacion|objeto_legitimo_excepcion|fundamento_constitucional|fundamento_juridico_excepcion|excepcion_total_o_parcial|fecha_de_clasificacion|tiempo_de_clasificacion|contiene_datos_personales|contiene_datos_personales_menoredad|tipo_de_datos_personales|finalidad_de_recoleccion|autorizacion_tratamiento_datos,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets within INVEMAR, which could indirectly support corruption detection by providing context on how information is managed and potentially identifying discrepanci; llm_tier=context_enrichment; llm_reasoning=This dataset describes information assets within INVEMAR, which could indirectly support corruption detection by providing context on how information is managed and potentially identifying discrepanci",https://www.datos.gov.co/d/udsq-ti2d
uext-mhny,Humedad del Aire,Sustainable Development Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2026-04-23,1,,12,12,codigoestacion|codigosensor|fechaobservacion|valorobservado|nombreestacion|departamento|municipio|zonahidrografica|latitud|longitud|descripcionsensor|unidadmedida,0,,,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset on air humidity is unlikely to directly reveal corruption in public procurement or governance. However, it could serve as contextual data to validate or challenge claims made in other dat; llm_tier=context_enrichment; llm_reasoning=This dataset on air humidity is unlikely to directly reveal corruption in public procurement or governance. However, it could serve as contextual data to validate or challenge claims made in other dat",https://www.datos.gov.co/d/uext-mhny
unak-3uez,Fallecidos segun tramo y constructora,Transport Sector Roadmap,colombia_open_data_audit,drop,low,valid,-1,2021-04-21,1829,,0,0,,0,,,,,appendix|audit_json,,,https://www.datos.gov.co/d/unak-3uez
upd7-iccu,Oferta Formativa en Metrología - Instituto Nacional de Metrología,MINCIT Sectoral Roadmap 2026,colombia_open_data_audit,drop,low,valid,-1,2026-02-04,79,,12,12,fecha_del_curso|codigo_deptamentpo|departamento|codigo_municipio|municipio|area|curso|numero_de_participante_externo|numero_de_participante_interno|total_participantes|costo_unitario|total_ingreso,1,divipola,divipola:codigo_municipio,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides information on training courses offered by the National Metrology Institute, which could indirectly inform corruption detection by enriching context for other datasets, but it do; llm_tier=context_enrichment; llm_reasoning=This dataset provides information on training courses offered by the National Metrology Institute, which could indirectly inform corruption detection by enriching context for other datasets, but it do",https://www.datos.gov.co/d/upd7-iccu
upr9-nkiz,MEN_PROGRAMAS_DE_EDUCACIÓN_SUPERIOR,Education,colombia_open_data_audit,candidate_context,medium,valid,-1,2025-01-14,465,,39,39,codigoinstitucion|nombreinstitucion|codigodepartinstitucion|nombredepartinstitucion|codigomunicipioinstitucion|nombremunicipioinstitucion|codigoorigeninstitucional|nombreorigeninstitucional|codigocaracteracademico|nombrecaracteracademico|codigoprograma|nombreprograma|codigodepartprograma|nombredepartprograma|codigomunicipioprograma|nombremunicipioprograma|codigoestadoprograma|nombreestadoprograma|cantidadcreditos|fechaacreditacion|codigoareaconocimiento|nombreareaconocimiento|codigometodologia|nombremetodologia|codigonbc|nombrenbc|codigonivelformacion|nombrenivelformacion|codigonivelacademico|nombrenivelacademico|codigoperiodicidad|nombreperiodicidad|cantidadperiodos|numeroresolucionacreditacion|codigotipoacreditacion|nombretipoacreditacion|aniosacreditados|nombretituloobtenido|fechacreacion,2,divipola|entity,divipola:codigomunicipioinstitucion|divipola:codigomunicipioprograma|entity:codigoinstitucion,,,appendix|audit_json,,,https://www.datos.gov.co/d/upr9-nkiz
us2n-5jaf,Desmovilizaciones por indulto o amnistía,Justice and Law Sector Roadmap,colombia_open_data_audit,manual_review,review,valid,-1,2026-01-21,93,,4,4,indicador|gestion|departamento|total,0,,,,,appendix|audit_json,,"llm_tier=context_if_useful; llm_reasoning=This dataset on demobilizations due to amnesty or pardon is unlikely to directly contain public procurement or financial data. However, it could provide contextual information about past conflict and; llm_tier=context_if_useful; llm_reasoning=This dataset on demobilizations due to amnesty or pardon is unlikely to directly contain public procurement or financial data. However, it could provide contextual information about past conflict and ",https://www.datos.gov.co/d/us2n-5jaf
usqp-5nsn,TVEC - Items,National Planning Sector Roadmap,colombia_open_data_audit,candidate,high,valid,-1,2026-04-23,1,,9,9,orden|linea|item|precio|cantidad|uom|total|cdp|id_entidad,1,entity,entity:id_entidad,,,appendix|audit_json,,"llm_tier=ingest; llm_reasoning=This dataset appears to contain item-level details for procurement, which is highly relevant for detecting irregularities in bidding, pricing, and execution of contracts.; llm_tier=ingest; llm_reasoning=This dataset appears to contain item-level details for procurement, which is highly relevant for detecting irregularities in bidding, pricing, and execution of contracts.",https://www.datos.gov.co/d/usqp-5nsn
ux6v-gpit,Población Intramural a Cargo del INPEC por Códigos DIVIPOLA,Justice and Law Sector Roadmap,colombia_open_data_audit,candidate_context,medium,valid,-1,2026-04-23,1,,15,15,anno|mes|id_regional|nombre_regional|codigo_establecimiento|nombre_establecimiento|capacidad|poblacion|sobrepoblacion|hacinamiento|codigo_municipio|municipio|codigo_departamento|departamento|fecha_actualizacion,1,divipola,divipola:codigo_municipio|divipola:codigo_departamento,,,appendix|audit_json,,"llm_tier=context_enrichment; llm_reasoning=This dataset provides population figures within correctional facilities, which can indirectly inform about resource allocation and potential inefficiencies within the justice sector, but it does not d; llm_tier=context_enrichment; llm_reasoning=This dataset provides population figures within correctional facilities, which can indirectly inform about resource allocation and potential inefficiencies within the justice sector, but it does not d",https://www.datos.gov.co/d/ux6v-gpit
uymx-8p3j,SECOP II - Plan de pagos,contracts,source_registry,keep,enrichment_only,valid,-1,2026-03-11,44,,34,34,id_del_contrato|id_de_pago|numero_de_factura|fecha_de_emision|fecha_de_recepcion|valor_neto_de_la_factura|valor_total_de_la_factura|valor_a_pagar|estado|obligado_a_facturar_electr|cufe|fecha_de_emisi_n|fecha_de_vencimiento|valor_neto|valor_total|notas|fecha_de_entrega_original|n_mero_de_radicaci_n|fecha_de_recepci_n_original|fecha_estimada_de_pago|compromiso_presupuestal|plan_de_recepci_n|fecha_real_de_pago|aprobado_por|codigo_entidad|nit_entidad|nombre_entidad|referencia_contrato|nombre_supervisor|tipo_documento_supervisor|documento_supervisor|fecha_inicio_contrato|nombre_proveedor|documento_proveedor,3,contract|entity|nit,contract:id_del_contrato|contract:referencia_contrato|entity:codigo_entidad|entity:nit_entidad|nit:nit_entidad|nit:documento_proveedor,,secop_payment_plans,signal_deps|source_registry,secop_payment_plans,,https://www.datos.gov.co/d/uymx-8p3j
