scope,source_id,pipeline_key,dataset_id,name,sector_or_category,audit_status,current_status,current_role,load_state,signals_total,signals_required,signals_optional,output_evidence_refs,recommendation,relevance,reason,url
colombia_open_data_audit,,,tynb-yhk5,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/tynb-yhk5
colombia_open_data_audit,,,u37r-hjmu,Resultados únicos Saber Pro,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/u37r-hjmu
colombia_open_data_audit,,,u3iy-frg4,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/u3iy-frg4
colombia_open_data_audit,,,u4ze-bi7k,DESERCION DE LA FORMACIÓN PROFESIONAL INTEGRAL,Labor Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/u4ze-bi7k
colombia_open_data_audit,,,u5b4-ae3s,SECOP I - Modificaciones a Adjudicaciones,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/u5b4-ae3s
colombia_open_data_audit,,,u7hd-n9cn,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/u7hd-n9cn
colombia_open_data_audit,,,u8du-s7mh,Inventario de activos de información del MEN,Education,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/u8du-s7mh
colombia_open_data_audit,,,u8iw-uggt,Índice de Información Clasificada y Reservada de la Superfinanciera,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/u8iw-uggt
colombia_open_data_audit,secop_contract_suspensions,,u99c-7mfm,SECOP II - Suspensiones de Contratos,National Planning Sector Roadmap,valid,,,,1,0,1,0,keep,already_used,Already wired as `secop_contract_suspensions` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/u99c-7mfm
colombia_open_data_audit,,,uawh-cjvi,Fondo de Pensiones Obligatorias y Cesantías C.P L.P,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/uawh-cjvi
colombia_open_data_audit,,,uc2h-futu,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/uc2h-futu
colombia_open_data_audit,,,uds4-jdij,DNP-plandesarrollo,National Planning,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/uds4-jdij
colombia_open_data_audit,,,udsq-ti2d,Inventario y Clasificación de Activos de Información - INVEMAR,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/udsq-ti2d
colombia_open_data_audit,,,ueix-s6gs,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ueix-s6gs
colombia_open_data_audit,,,uext-mhny,Humedad del Aire,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/uext-mhny
colombia_open_data_audit,,,ufkr-u44k,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ufkr-u44k
colombia_open_data_audit,,,uhwq-8vbb,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/uhwq-8vbb
colombia_open_data_audit,,,unak-3uez,Fallecidos segun tramo y constructora,Transport Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/unak-3uez
colombia_open_data_audit,,,upd7-iccu,Oferta Formativa en Metrología - Instituto Nacional de Metrología,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/upd7-iccu
colombia_open_data_audit,,,upr9-nkiz,MEN_PROGRAMAS_DE_EDUCACIÓN_SUPERIOR,Education,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/upr9-nkiz
colombia_open_data_audit,,,us2n-5jaf,Desmovilizaciones por indulto o amnistía,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/us2n-5jaf
colombia_open_data_audit,,,usdv-wbwv,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/usdv-wbwv
colombia_open_data_audit,,,usqp-5nsn,TVEC - Items,National Planning Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/usqp-5nsn
colombia_open_data_audit,,,ustw-qgb4,,Agriculture and Rural Development Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ustw-qgb4
colombia_open_data_audit,,,ux6v-gpit,Población Intramural a Cargo del INPEC por Códigos DIVIPOLA,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/ux6v-gpit
colombia_open_data_audit,,,uzcf-b9dh,Asset Inventory - Public,Agriculture and Rural Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/uzcf-b9dh
colombia_open_data_audit,,,v29c-fg4a,Países que apostillan y legalizan documentos,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/v29c-fg4a
colombia_open_data_audit,,,v29f-cgd4,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/v29f-cgd4
colombia_open_data_audit,,,v3rx-q7t3,Densidad de Cultivos de Coca - Subdirección Estratégica y de Análisis - Ministerio de Justicia y del Derecho,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/v3rx-q7t3
colombia_open_data_audit,,,v488-qa3u,MEN_INDICADORES_EDUCACION_MEDIA,Education,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/v488-qa3u
colombia_open_data_audit,,,v4pj-ci4f,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/v4pj-ci4f
colombia_open_data_audit,,,v5z5-e88h,MEN_INDICE_PARIDAD_POR_GENERO_COBERTURA_BRUTA_ETC,Education,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/v5z5-e88h
colombia_open_data_audit,,,v65q-bd7b,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/v65q-bd7b
colombia_open_data_audit,,,v8sa-zb2t,Unidades  de las Áreas Coralinas  (Punto),Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/v8sa-zb2t
colombia_open_data_audit,,,vawh-ist9,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/vawh-ist9
colombia_open_data_audit,,,vbf6-6bqx,USPEC Esquema de Publicación Información,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/vbf6-6bqx
colombia_open_data_audit,,,vbr4-v5x7,Entidades Acreditadas,Labor,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/vbr4-v5x7
colombia_open_data_audit,,,vc2u-7558,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/vc2u-7558
colombia_open_data_audit,,,vfr3-uxzh,,National Planning,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/vfr3-uxzh
colombia_open_data_audit,,,vfth-yucv,Nivel Máximo del Rio,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/vfth-yucv
colombia_open_data_audit,,,vhbh-byd2,,National Planning,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/vhbh-byd2
colombia_open_data_audit,,,vv8g-8u9u,"PROGRAMACIÓN ESPECÍFICA DE CURSOS LARGOS, ESPECIALES Y EVENTOS POR REGIONAL Y CENTRO",Labor,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/vv8g-8u9u
colombia_open_data_audit,,,vzyx-b5wf,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/vzyx-b5wf
colombia_open_data_audit,,,w5u4-6ntu,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/w5u4-6ntu
colombia_open_data_audit,,,w69d-aukp,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/w69d-aukp
colombia_open_data_audit,,,w6he-etg5,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/w6he-etg5
colombia_open_data_audit,,,w8hf-jz4a,Patentes concedidas,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/w8hf-jz4a
colombia_open_data_audit,,,w8my-uyza,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/w8my-uyza
colombia_open_data_audit,,,wavk-2hmm,Desmovilizaciones por grupo armado,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/wavk-2hmm
colombia_open_data_audit,,,wgn3-wads,,Labor,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/wgn3-wads
colombia_open_data_audit,secop_offers,,wi7w-2nvm,SECOPII - Ofertas Por Proceso,National Planning Sector Roadmap,valid,,,,3,0,3,0,keep,already_used,Already wired as `secop_offers` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/wi7w-2nvm
colombia_open_data_audit,,,wkir-zquz,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/wkir-zquz
colombia_open_data_audit,,,wqg2-h6x3,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/wqg2-h6x3
colombia_open_data_audit,,,wqmn-u3ud,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/wqmn-u3ud
colombia_open_data_audit,,,ww2r-krza,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ww2r-krza
colombia_open_data_audit,secop_additional_locations,,wwhe-4sq8,SECOP II - Ubicaciones Adicionales,National Planning Sector Roadmap,valid,,,,0,0,0,0,keep,already_used,Already wired as `secop_additional_locations` in the current registry; judge it with the current-source row.,https://www.datos.gov.co/d/wwhe-4sq8
colombia_open_data_audit,,,wxd7-drge,,Culture Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/wxd7-drge
colombia_open_data_audit,,,wziy-gz47,Asistencias técnicas Gestión Documental Archivo General de la Nación,Culture Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/wziy-gz47
colombia_open_data_audit,,,x7wx-67fu,Activos de Información de la SFC,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/x7wx-67fu
colombia_open_data_audit,,,xa8v-ptke,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xa8v-ptke
colombia_open_data_audit,,,xbc7-65j4,Listado de Errores Frecuentes de Calidad,Culture Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/xbc7-65j4
colombia_open_data_audit,,,xbk8-edux,Reporte de movilización mensual Intermediario Financiero,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/xbk8-edux
colombia_open_data_audit,,,xcga-ji4i,Reporte de movilización mensual por municipio y departamento,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/xcga-ji4i
colombia_open_data_audit,,,xd2e-srxr,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xd2e-srxr
colombia_open_data_audit,,,xf4s-f2cq,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xf4s-f2cq
colombia_open_data_audit,,,xfsi-rqje,Número de afiliados a Colpensiones desagregado por departamento y municipio,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/xfsi-rqje
colombia_open_data_audit,,,xhzc-us2q,Registros de Activos de la Información,MINCIT,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/xhzc-us2q
colombia_open_data_audit,,,xjxk-qhsc,Ejecución Presupuestal del Presupuesto General de la Nación,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/xjxk-qhsc
colombia_open_data_audit,,,xk3k-7ijw,,Justice and Law Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xk3k-7ijw
colombia_open_data_audit,,,xm4c-2rks,Solicitudes de conciliación,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/xm4c-2rks
colombia_open_data_audit,,,xp7c-pzvt,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xp7c-pzvt
colombia_open_data_audit,,,xqhf-dttd,,MINCIT Sectoral Roadmap 2026,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xqhf-dttd
colombia_open_data_audit,,,xqsb-y246,USPEC Plan Anual de Adquisiciones,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/xqsb-y246
colombia_open_data_audit,,,xrs4-nfsp,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xrs4-nfsp
colombia_open_data_audit,,,xs69-evan,Estadisticas NNA Registrados en SIRITI Nivel Nacional Clasificados por Actividad Economica en la que se Encuentra Trabajando,Labor,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/xs69-evan
colombia_open_data_audit,,,xsu6-rzp6,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/xsu6-rzp6
colombia_open_data_audit,,,xujw-v35z,,MINCIT Sectoral Roadmap 2026,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xujw-v35z
colombia_open_data_audit,,,xvdy-vvsk,,National Planning Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xvdy-vvsk
colombia_open_data_audit,,,xxkm-hf7j,,Justice and Law Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xxkm-hf7j
colombia_open_data_audit,,,xyaf-pmni,,Finance and Public Credit Sector Roadmap,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/xyaf-pmni
colombia_open_data_audit,,,xyy7-rn7p,Quejas interpuestas por los consumidores financieros en contra de las entidades vigiladas en la plataforma Smartsupervision,Finance and Public Credit Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/xyy7-rn7p
colombia_open_data_audit,,,y399-rzwf,Connacionales inscritos en el Registro Ciudadano en Línea,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/y399-rzwf
colombia_open_data_audit,,,y3gh-x5g7,Estados Financieros NIIF- Otro Resultado Integral,MINCIT Sectoral Roadmap 2026,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/y3gh-x5g7
colombia_open_data_audit,,,y48j-cubw,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/y48j-cubw
colombia_open_data_audit,,,y7va-ab6n,Registro de activos de información,Sustainable Development Sector Roadmap,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/y7va-ab6n
colombia_open_data_audit,,,y9ga-zwzy,MEN_ESTADISTICAS MATRICULA POR MUNICIPIOS_ES,Education,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/y9ga-zwzy
colombia_open_data_audit,,,ya82-h6jd,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ya82-h6jd
colombia_open_data_audit,,,yaq9-5r9g,,MINCIT Sectoral Roadmap 2026,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/yaq9-5r9g
colombia_open_data_audit,,,ybqk-8s42,Sectores críticos mortalidad 2022,Transport Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/ybqk-8s42
colombia_open_data_audit,,,yd42-ttr4,Mesas Sectoriales SENA,Labor Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/yd42-ttr4
colombia_open_data_audit,,,yh8b-89bi,Caracterización de Personas en Casas de Justicia,Justice and Law Sector Roadmap,valid,,,,0,0,0,0,manual_review,review,"Important sector, but the local audit has only name/sector and no columns/rows; requires metadata triage before ingest.",https://www.datos.gov.co/d/yh8b-89bi
colombia_open_data_audit,,,yix6-7yeh,Población NINI Entre 18 Y 28 Años,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate_context,medium,"Potential contextual/enrichment layer for geography, beneficiaries, institutions, assets, or sector baselines; useful only if joined to contracts/entities.",https://www.datos.gov.co/d/yix6-7yeh
colombia_open_data_audit,,,yj6h-yjbu,Comportamiento del trámite de expedición de visa colombiana a nacionales de Venezuela,Foreign Affairs Sector Roadmap,valid,,,,0,0,0,0,drop,low,Low-priority sector for this corruption graph unless a specific case needs it.,https://www.datos.gov.co/d/yj6h-yjbu
colombia_open_data_audit,,,yjvt-9cab,Pensionados en Colombia,Labor Sector Roadmap,valid,,,,0,0,0,0,drop,low,"No visible procurement, money, sanctions, identity, asset, or territorial corruption-pattern hook in the audit output.",https://www.datos.gov.co/d/yjvt-9cab
colombia_open_data_audit,,,ykx8-9qcu,Esquema de Publicación de Información ICFES 2022,Education,valid,,,,0,0,0,0,drop,low,"Administrative/open-data inventory metadata; it does not expose actors, money, contracts, sanctions, or territory-level denominator signal.",https://www.datos.gov.co/d/ykx8-9qcu
colombia_open_data_audit,,,ymh7-6t58,,Sports Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ymh7-6t58
colombia_open_data_audit,,,ymzk-pgni,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/ymzk-pgni
colombia_open_data_audit,,,yn26-hitk,Sanciones no Ejecutoriadas y Ejecutoriadas por sectores económicos,Labor Sector Roadmap,valid,,,,0,0,0,0,candidate,high,"Name/sector points to procurement, budget, sanctions, public officials, suppliers, projects, or payments: directly relevant to corruption-pattern detection.",https://www.datos.gov.co/d/yn26-hitk
colombia_open_data_audit,,,ynam-yc42,,Education,forbidden_403,,,,0,0,0,0,hold,blocked,The audit output says the datos.gov.co view is forbidden; not ingestible without access/exception handling.,https://www.datos.gov.co/d/ynam-yc42
colombia_open_data_audit,,,yq7j-b4p4,,MINCIT,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/yq7j-b4p4
colombia_open_data_audit,,,yq8k-pkeq,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/yq8k-pkeq
colombia_open_data_audit,,,yrfh-e5zm,,Finance and Public Credit Sector Roadmap,dead_404,,,,0,0,0,0,drop,not_usable,The audit output says the datos.gov.co view returns 404; no usable dataset output is present locally.,https://www.datos.gov.co/d/yrfh-e5zm
code_pipeline_not_current_registry,actos_administrativos,actos_administrativos,,actos_administrativos,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,actos_administrativos,administrative_acts,,administrative_acts,,,not_in_current_registry,,,1,0,1,0,add_to_registry_or_remove_signal_ref,medium,Code exists outside the current source registry and is referenced by signal deps; keep only if the source can be materialized.,
code_pipeline_not_current_registry,adverse_media,adverse_media,,adverse_media,,,not_in_current_registry,,,1,1,0,0,add_to_registry_or_remove_signal_ref,high,"Code exists outside the current source registry and is required by one or more signals; this is a registry/bootstrap gap, not safe trash.",
